LEMMA,POS
recontracté,ADJ
recontrôlé,ADJ
reconverti,ADJ
reconvoqué,ADJ
recopié,ADJ
recoquillé,ADJ
recordé,ADJ
recorrigé,ADJ
recouché,ADJ
recoupé,ADJ
recouponné,ADJ
recourbé,ADJ
recouru,ADJ
recousu,ADJ
recouvert,ADJ
recouvré,ADJ
recraché,ADJ
recréé,ADJ
récréé,ADJ
recrépi,ADJ
recreusé,ADJ
récrié,ADJ
recristallisé,ADJ
récrit,ADJ
recroisé,ADJ
recroitre,VERB
recroquevillé,ADJ
recruté,ADJ
rectifié,ADJ
recueilli,ADJ
recuit,ADJ
reculé,ADJ
reculotté,ADJ
récupéré,ADJ
récuré,ADJ
récusé,ADJ
recyclé,ADJ
redéclaré,ADJ
redécollé,ADJ
redécoré,ADJ
redécoupé,ADJ
redécouvert,ADJ
redéfait,ADJ
redéfini,ADJ
redemandé,ADJ
redémarré,ADJ
redémoli,ADJ
redémontré,ADJ
redéployé,ADJ
redéposé,ADJ
redescendu,ADJ
redessiné,ADJ
redéveloppé,ADJ
redevenu,ADJ
redû,ADJ
rediffusé,ADJ
rédigé,ADJ
rédimé,ADJ
redimensionné,ADJ
redirigé,ADJ
rediscuté,ADJ
redisposé,ADJ
redissout,ADJ
redistribué,ADJ
redit,ADJ
redivinisé,ADJ
redivisé,ADJ
redonné,ADJ
redoré,ADJ
redoublé,ADJ
redouté,ADJ
rédox,ADJ
redressé,ADJ
redynamisé,ADJ
rééchelonné,ADJ
réécouté,ADJ
réécrit,ADJ
réédifié,ADJ
réédité,ADJ
rééduqué,ADJ
réélu,ADJ
réembauché,ADJ
réémis,ADJ
réemménagé,ADJ
réemployé,ADJ
réemprunté,ADJ
réenchanté,ADJ
réenclenché,ADJ
réenfourché,ADJ
réengagé,ADJ
réengendré,ADJ
réenregistré,ADJ
réensauvagé,ADJ
réensemencé,ADJ
réentendu,ADJ
réépousé,ADJ
rééprouvé,ADJ
rééquilibration,NOUN
rééquilibré,ADJ
rééquipé,ADJ
réescompté,ADJ
réessayé,ADJ
réétalonné,ADJ
réétudié,ADJ
réévalué,ADJ
réexaminé,ADJ
réexpédié,ADJ
réexpliqué,ADJ
réexporté,ADJ
refabriqué,ADJ
refaçonné,ADJ
refacturé,ADJ
refait,ADJ
réfectionné,ADJ
refendu,ADJ
référencé,ADJ
refermé,ADJ
reficelé,ADJ
refilé,ADJ
refinancé,ADJ
refixé,ADJ
réfléchi,ADJ
reflété,ADJ
refleuri,ADJ
réflex,ADJ
réflex,NOUN
refondé,ADJ
refondu,ADJ
reforesté,ADJ
reforgé,ADJ
reformaté,ADJ
reformé,ADJ
réformé,ADJ
reformulé,ADJ
refouillé,ADJ
refourgué,ADJ
refourré,ADJ
refoutu,ADJ
réfracté,ADJ
refranchi,ADJ
refrappé,ADJ
refréné,ADJ
réfréné,ADJ
réfrènement,NOUN
réfrigéré,ADJ
refrisé,ADJ
refroidi,ADJ
refusé,ADJ
réfuté,ADJ
regagné,ADJ
régalé,ADJ
regardé,ADJ
regarni,ADJ
regazonné,ADJ
regelé,ADJ
régénéré,ADJ
régenté,ADJ
régi,ADJ
regimbé,ADJ
régionalisé,ADJ
réglé,ADJ
règlementaire,ADJ
règlementairement,ADV
règlementarisme,NOUN
règlementariste,ADJ
règlementariste,NOUN
règlementation,NOUN
réglementé,ADJ
règlementé,ADJ
règlementer,VERB
regonflé,ADJ
regratté,ADJ
regréé,ADJ
regreffé,ADJ
regretté,ADJ
regrimpé,ADJ
regroupé,ADJ
régularisé,ADJ
régulé,ADJ
régurgité,ADJ
réhabilité,ADJ
réhabitué,ADJ
rehaussé,ADJ
réhumanisé,ADJ
réhydraté,ADJ
réifié,ADJ
réimperméabilisé,ADJ
réimplanté,ADJ
réimplémenté,ADJ
réimporté,ADJ
réimposé,ADJ
réimprimé,ADJ
réimputé,ADJ
réincarcéré,ADJ
réincarné,ADJ
réincorporé,ADJ
réincrudé,ADJ
réindustrialisé,ADJ
réinfecté,ADJ
réinformé,ADJ
réinitialisé,ADJ
réinjecté,ADJ
réinscrit,ADJ
réinséré,ADJ
réinstallé,ADJ
réinstauré,ADJ
réinstitué,ADJ
réintégré,ADJ
réinterprété,ADJ
réinterrogé,ADJ
réintroduit,ADJ
réinventé,ADJ
réinvesti,ADJ
réinvité,ADJ
réislamisé,ADJ
réitéré,ADJ
reitre,NOUN
rejeté,ADJ
rejoint,ADJ
rejointoyé,ADJ
rejoué,ADJ
réjoui,ADJ
rejugé,ADJ
relacé,ADJ
relâché,ADJ
relaissé,ADJ
relancé,ADJ
rélargi,ADJ
relargué,ADJ
relaté,ADJ
relationné,ADJ
relativisé,ADJ
relavé,ADJ
relayé,ADJ
relégiféré,ADJ
relégitimé,ADJ
relégué,ADJ
relié,ADJ
relocalisé,ADJ
relogé,ADJ
relooké,ADJ
reloué,ADJ
relu,ADJ
reluqué,ADJ
remâché,ADJ
remaillé,ADJ
remangé,ADJ
remanié,ADJ
remaquillé,ADJ
remarié,ADJ
remarqué,ADJ
remartelé,ADJ
remastérisé,ADJ
remastiqué,ADJ
remballé,ADJ
rembarqué,ADJ
rembarré,ADJ
rembauché,ADJ
rembiné,ADJ
remblavé,ADJ
remblayé,ADJ
rembobiné,ADJ
remboitage,NOUN
remboité,ADJ
remboîté,ADJ
remboitement,NOUN
remboiter,VERB
rembougé,ADJ
rembourré,ADJ
remboursé,ADJ
rembruni,ADJ
rembuché,ADJ
remélangé,ADJ
remembré,ADJ
remémoré,ADJ
remercié,ADJ
remesuré,ADJ
remeublé,ADJ
remilitarisé,ADJ
remis,ADJ
remisé,ADJ
remixé,ADJ
remmaillé,ADJ
remmailloté,ADJ
remmanché,ADJ
remmené,ADJ
remobilisé,ADJ
remodelé,ADJ
remonté,ADJ
remontré,ADJ
remordu,ADJ
remorqué,ADJ
remotivé,ADJ
remouché,ADJ
remouillé,ADJ
remoulu,ADJ
rempaillé,ADJ
rempaqueté,ADJ
remparé,ADJ
rempiété,ADJ
rempiètement,NOUN
rempilé,ADJ
remplacé,ADJ
rempli,ADJ
remplié,ADJ
remployé,ADJ
remplumé,ADJ
rempoché,ADJ
rempoissonné,ADJ
remporté,ADJ
rempoté,ADJ
remprunté,ADJ
remué,ADJ
remue-méninge,NOUN
rémunéré,ADJ
remusclé,ADJ
renaitre,VERB
renationalisé,ADJ
rencaissé,ADJ
rencardé,ADJ
renchainé,ADJ
renchaîné,ADJ
renchainer,VERB
renchéri,ADJ
rencogné,ADJ
rencontré,ADJ
rendormi,ADJ
rendossé,ADJ
rené,ADJ
renégocié,ADJ
renfaitage,NOUN
renfaité,ADJ
renfaîté,ADJ
renfaiter,VERB
renfilé,ADJ
renflammé,ADJ
renflé,ADJ
renfloué,ADJ
renfoncé,ADJ
renforcé,ADJ
renformi,ADJ
renfourché,ADJ
renfrogné,ADJ
rengainé,ADJ
rengorgé,ADJ
rengraissé,ADJ
rengrené,ADJ
rengréné,ADJ
renié,ADJ
reniflé,ADJ
renommé,ADJ
renoncé,ADJ
renoué,ADJ
renouvelé,ADJ
renouvèlement,NOUN
rénové,ADJ
renquillé,ADJ
renseigné,ADJ
rentabilisé,ADJ
rentamé,ADJ
renté,ADJ
rentoilé,ADJ
rentrayé,ADJ
rentré,ADJ
rentrouvert,ADJ
renuméroté,ADJ
renveloppé,ADJ
renvenimé,ADJ
renvergé,ADJ
renversé,ADJ
renvidé,ADJ
renvié,ADJ
réoccupé,ADJ
réopéré,ADJ
réorchestré,ADJ
réordonnancé,ADJ
réordonné,ADJ
réorganisé,ADJ
réorienté,ADJ
réoxygéné,ADJ
repaitre,VERB
répandu,ADJ
reparaitre,VERB
reparamétré,ADJ
reparcouru,ADJ
réparé,ADJ
reparlé,ADJ
repartagé,ADJ
reparti,ADJ
réparti,ADJ
répartie,NOUN
reparu,ADJ
repassé,ADJ
repatiné,ADJ
repavé,ADJ
repayé,ADJ
repêché,ADJ
repeigné,ADJ
repeint,ADJ
rependu,ADJ
repensé,ADJ
repercé,ADJ
répercuté,ADJ
reperdu,ADJ
repéré,ADJ
répertorié,ADJ
repesé,ADJ
répété,ADJ
repétri,ADJ
repeuplé,ADJ
repincé,ADJ
repiqué,ADJ
replacé,ADJ
replanté,ADJ
replâtré,ADJ
replié,ADJ
répliqué,ADJ
replissé,ADJ
replongé,ADJ
reployé,ADJ
repointé,ADJ
repoli,ADJ
repolymérisé,ADJ
reponctué,ADJ
répondu,ADJ
reporté,ADJ
reporter-caméraman,NOUN
reporters-caméramans,NOUN
reposé,ADJ
repositionné,ADJ
reposté,ADJ
repoudré,ADJ
repoussé,ADJ
reprécisé,ADJ
représenté,ADJ
réprimandé,ADJ
réprimé,ADJ
reprisé,ADJ
reproché,ADJ
reproduit,ADJ
reprogrammé,ADJ
reprographié,ADJ
reproposé,ADJ
reprouvé,ADJ
repu,ADJ
républicanisé,ADJ
republié,ADJ
répudié,ADJ
répugné,ADJ
réputé,ADJ
requalifié,ADJ
requis,ADJ
requestionné,ADJ
réquiem,NOUN
requinqué,ADJ
réquisitionné,ADJ
requitté,ADJ
resalé,ADJ
resalué,ADJ
rescindé,ADJ
rescolarisé,ADJ
resemé,ADJ
réséqué,ADJ
reséquencé,ADJ
réservé,ADJ
résilié,ADJ
résiné,ADJ
résinifié,ADJ
resitué,ADJ
resocialisé,ADJ
resolidifié,ADJ
résolu,ADJ
résonant,ADJ
résorbé,ADJ
respectabilisé,ADJ
respecté,ADJ
respiré,ADJ
respiritualisé,ADJ
responsabilisé,ADJ
resquillé,ADJ
ressaigné,ADJ
ressaisi,ADJ
ressassé,ADJ
ressauté,ADJ
ressayé,ADJ
ressemé,ADJ
ressemelé,ADJ
resserré,ADJ
resservi,ADJ
ressorti,ADJ
ressoudé,ADJ
ressourcé,ADJ
ressouvenu,ADJ
ressué,ADJ
ressuyé,ADJ
restabilisé,ADJ
restau,NOUN
restauré,ADJ
resté,ADJ
restitué,ADJ
restocké,ADJ
restreint,ADJ
restructuré,ADJ
résultante,ADJ
résultante,NOUN
résulté,ADJ
resynchronisé,ADJ
rétabli,ADJ
retaillé,ADJ
rétamé,ADJ
retapé,ADJ
retapissé,ADJ
retâté,ADJ
reteint,ADJ
retendu,ADJ
retenu,ADJ
retenté,ADJ
retercé,ADJ
retersé,ADJ
retesté,ADJ
réticulé,ADJ
réticuloendothélial,ADJ
rétien,ADJ
rétien,NOUN
rétique,ADJ
rétique,NOUN
retiré,ADJ
retissé,ADJ
réto-roman,ADJ
réto-roman,NOUN
retombé,ADJ
retondu,ADJ
retoqué,ADJ
retordu,ADJ
rétorqué,ADJ
retouché,ADJ
retourné,ADJ
retracé,ADJ
rétracté,ADJ
retraduit,ADJ
retranché,ADJ
retranscrit,ADJ
retransféré,ADJ
retransformé,ADJ
retransmis,ADJ
retravaillé,ADJ
retraversé,ADJ
rétréci,ADJ
retrempé,ADJ
rétribué,ADJ
retricoté,ADJ
rétrocédé,ADJ
rétrogradé,ADJ
retroussé,ADJ
retrouvé,ADJ
retubé,ADJ
retweeté,ADJ
réuni,ADJ
réunifié,ADJ
réusiné,ADJ
réussi,ADJ
réutilisé,ADJ
revacciné,ADJ
revalidé,ADJ
revalu,ADJ
revalorisé,ADJ
revanché,ADJ
revascularisé,ADJ
rêvé,ADJ
revécu,ADJ
réveillé,ADJ
révélé,ADJ
revendiqué,ADJ
revendu,ADJ
revenu,ADJ
réverbéré,ADJ
reverdi,ADJ
révéré,ADJ
revérifié,ADJ
reverni,ADJ
reverrouillé,ADJ
reversé,ADJ
revêtu,ADJ
revigoré,ADJ
révisé,ADJ
revisionné,ADJ
revisité,ADJ
revissé,ADJ
revitalisé,ADJ
revivifié,ADJ
revoi,ADJ
revolé,ADJ
révolutionné,ADJ
révolver,NOUN
revolvérisé,ADJ
révolvérisé,ADJ
révolvériser,VERB
révolving,ADJ
revomi,ADJ
revoté,ADJ
revoulu,ADJ
révulsé,ADJ
rewrité,ADJ
rewriteur,NOUN
rhabillé,ADJ
rho,NOUN
rhumé,ADJ
riblé,ADJ
ricercaré,NOUN
ricrac,ADV
ridé,ADJ
ridiculisé,ADJ
riffaudé,ADJ
riflé,ADJ
rigidifié,ADJ
rimé,ADJ
rincé,ADJ
rince-doigt,NOUN
ringardé,ADJ
ringardisé,ADJ
ripé,ADJ
ripiéno,NOUN
ripoliné,ADJ
riposté,ADJ
ripplemark,NOUN
risqué,ADJ
risquetout,NOUN
rissolé,ADJ
ristourné,ADJ
ritualisé,ADJ
rivé,ADJ
riveté,ADJ
roadmovie,NOUN
roastbeef,NOUN
robé,ADJ
robinétier,NOUN
robotisé,ADJ
rock’n’roll,NOUN
rockingchair,NOUN
rodé,ADJ
roesti,NOUN
rogné,ADJ
roidi,ADJ
romancé,ADJ
romancéro,NOUN
romanisé,ADJ
romantisé,ADJ
rompu,ADJ
romsteck,NOUN
rondi,ADJ
rondpoint,NOUN
ronéoté,ADJ
ronéotypé,ADJ
ronflagué,ADJ
rongé,ADJ
rongeüre,NOUN
rosi,ADJ
rossé,ADJ
roucoulé,ADJ
rouflé,ADJ
rougi,ADJ
roui,ADJ
rouillé,ADJ
roulé,ADJ
rouloté,ADJ
rouloter,VERB
roulotté,ADJ
rousserole,NOUN
roussi,ADJ
rousti,ADJ
routé,ADJ
rouvert,ADJ
rubané,ADJ
rubéfié,ADJ
rudenté,ADJ
rudoyé,ADJ
rué,ADJ
rufian,NOUN
rugi,ADJ
ruilé,ADJ
ruiné,ADJ
ruine-babine,NOUN
ruissèlement,NOUN
ruminé,ADJ
ruralisé,ADJ
russifié,ADJ
russisé,ADJ
rustiqué,ADJ
ruter,VERB
rythmé,ADJ
s’,PRON
sablé,ADJ
sablonné,ADJ
sabordé,ADJ
saboté,ADJ
saboulé,ADJ
sabré,ADJ
sacagné,ADJ
saccadé,ADJ
saccagé,ADJ
saccarase,NOUN
saccarate,NOUN
saccareux,ADJ
saccaride,NOUN
saccaridé,NOUN
saccarifère,ADJ
saccarification,NOUN
saccarifié,ADJ
saccarifier,VERB
saccarimètre,NOUN
saccarimétrie,NOUN
saccarimétrique,ADJ
saccarin,ADJ
saccarine,NOUN
saccariné,ADJ
saccarique,ADJ
saccaroïde,ADJ
saccarolé,NOUN
saccaromycès,NOUN
saccarose,NOUN
saccarure,NOUN
saccharifié,ADJ
sacqué,ADJ
sacralisé,ADJ
sacrosaint,ADJ
saducéen,ADJ
saducéen,NOUN
safrané,ADJ
sagefemme,NOUN
saietté,ADJ
saigné,ADJ
saisi,ADJ
saladéro,NOUN
sali,ADJ
salifié,ADJ
saligoté,ADJ
salinisé,ADJ
salopé,ADJ
salpêtré,ADJ
salué,ADJ
sampleur,NOUN
sanbénito,NOUN
sanctuarisé,ADJ
sanglé,ADJ
sans-papier,NOUN
sanscrit,ADJ
sanscrit,NOUN
sanscritisme,NOUN
sanscritiste,NOUN
santéria,NOUN
santonné,ADJ
saoulé,ADJ
sapé,ADJ
saponifié,ADJ
saqué,ADJ
sarclé,ADJ
sarté,ADJ
sassé,ADJ
satané,ADJ
satanisé,ADJ
satellisé,ADJ
satiné,ADJ
satirisé,ADJ
satisfait,ADJ
satisfécit,NOUN
satonné,ADJ
saturé,ADJ
saucé,ADJ
saucissonné,ADJ
saufconduit,NOUN
saumuré,ADJ
saupoudré,ADJ
sauré,ADJ
sauri,ADJ
saute-mine,NOUN
sauvegardé,ADJ
savaté,ADJ
savonné,ADJ
savouré,ADJ
scalpé,ADJ
scandé,ADJ
scanné,ADJ
scannérisé,ADJ
scanneur,NOUN
scapulohuméral,ADJ
scarifié,ADJ
scénarisé,ADJ
scènette,NOUN
schématisé,ADJ
schlitté,ADJ
schtroumpfé,ADJ
scié,ADJ
scindé,ADJ
sciotté,ADJ
sclérifié,ADJ
sclérochoroïdite,NOUN
scléroconjonctivite,NOUN
sclérosé,ADJ
scolarisé,ADJ
scoliaste,NOUN
scooteur,NOUN
scorifié,ADJ
scotché,ADJ
scotomisé,ADJ
scrapeur,NOUN
scratché,ADJ
scribouillé,ADJ
scripté,ADJ
scruté,ADJ
sculpté,ADJ
sebka,NOUN
sécam,NOUN
séché,ADJ
sèche-cheveu,NOUN
sèche-main,NOUN
sècheresse,NOUN
sècherie,NOUN
secondé,ADJ
secoué,ADJ
secouru,ADJ
secrété,ADJ
sécrété,ADJ
sectionné,ADJ
sectorisé,ADJ
sécularisé,ADJ
sécurisé,ADJ
sédaté,ADJ
sédentarisé,ADJ
sédimenté,ADJ
séduit,ADJ
sédum,NOUN
segmenté,ADJ
ségrégé,ADJ
ségrégué,ADJ
séguia,NOUN
séguidilla,NOUN
sélecté,ADJ
sélectionné,ADJ
sellé,ADJ
semé,ADJ
semi-interne,ADJ
semoncé,ADJ
sèneçon,NOUN
sénégalisé,ADJ
sénestre,ADJ
sénestre,NOUN
sénestré,ADJ
sénestrochère,NOUN
sénestrorsum,ADJ
sénestrorsum,ADV
sènevé,NOUN
sénior,ADJ
sénior,NOUN
séniorita,NOUN
sensibilisé,ADJ
sensori-moteur,ADJ
senti,ADJ
sentiente,ADJ
sentiente,NOUN
séparé,ADJ
septuplé,ADJ
séquencé,ADJ
sérancé,ADJ
serfoui,ADJ
sérialisé,ADJ
sérié,ADJ
sérigraphié,ADJ
seriné,ADJ
seringué,ADJ
séringuéro,NOUN
sermonné,ADJ
serpillère,NOUN
serré,ADJ
serre-fil,NOUN
serre-livre,NOUN
serre-papier,NOUN
serti,ADJ
servi,ADJ
sevré,ADJ
sexappeal,NOUN
sexshop,NOUN
sextette,NOUN
sextuplé,ADJ
sexualisé,ADJ
shakeur,NOUN
shampooiné,ADJ
shampouiné,ADJ
shékel,NOUN
shipchandleur,NOUN
shogoun,NOUN
shogounal,ADJ
shogounat,NOUN
shooté,ADJ
shorté,ADJ
showbiz,NOUN
showbizness,NOUN
shunté,ADJ
sidecar,NOUN
sidéré,ADJ
sifflé,ADJ
siffloté,ADJ
siglé,ADJ
signalé,ADJ
signalisé,ADJ
signé,ADJ
signifié,ADJ
silhouetté,ADJ
silicatisé,ADJ
siliconé,ADJ
sillonné,ADJ
silve,NOUN
similisé,ADJ
simplifié,ADJ
simulé,ADJ
singé,ADJ
singularisé,ADJ
sinisé,ADJ
siphonné,ADJ
siroco,NOUN
siroté,ADJ
situé,ADJ
skippeur,NOUN
skysurf,NOUN
skysurfing,NOUN
slavisé,ADJ
slicé,ADJ
smashé,ADJ
smillé,ADJ
snackbar,NOUN
snif,INTJ
snifé,ADJ
snifer,VERB
snifeur,NOUN
sniffé,ADJ
snipeur,NOUN
snobé,ADJ
snowboot,NOUN
soap-opéra,NOUN
sociabilisé,ADJ
socialisé,ADJ
socioaffectif,ADJ
socioanthropologie,NOUN
socioéconomique,ADJ
socioéducatif,ADJ
sociohistorique,ADJ
socioorganisationnel,ADJ
sodomisé,ADJ
soigné,ADJ
soixante-et-onzième,ADJ
soixante-et-onzième,NOUN
soixante-et-unième,ADJ
soixante-et-unième,NOUN
solarisé,ADJ
soldé,ADJ
solennisé,ADJ
solfié,ADJ
solidarisé,ADJ
solidifié,ADJ
sollicité,ADJ
solmisé,ADJ
solubilisé,ADJ
solutionné,ADJ
solvabilisé,ADJ
solvaté,ADJ
somatisé,ADJ
somatodendritique,ADJ
somatopsychique,ADJ
sombréro,NOUN
sommé,ADJ
sonné,ADJ
sonorisé,ADJ
sophistiqué,ADJ
sorgo,NOUN
sorti,ADJ
sosténuto,ADV
sot-l’y-laisse,NOUN
soubattu,ADJ
soucheté,ADJ
souchevé,ADJ
souchong,NOUN
soucié,ADJ
soudé,ADJ
soudoyé,ADJ
souffleté,ADJ
souffert,ADJ
soufré,ADJ
souhaité,ADJ
souillé,ADJ
soulagé,ADJ
soulant,ADJ
soulard,ADJ
soulard,NOUN
soulaud,NOUN
soulé,ADJ
soûlé,ADJ
souler,VERB
soulerie,NOUN
soulevé,ADJ
souligné,ADJ
soulographe,ADJ
soulographe,NOUN
soulographie,NOUN
soulon,NOUN
soulot,NOUN
soumissionné,ADJ
soupçonné,ADJ
soupesé,ADJ
soupiré,ADJ
souqué,ADJ
sourcé,ADJ
sourdiné,ADJ
sous-alimenté,ADJ
sous-collection,NOUN
sous-employé,ADJ
sous-estimé,ADJ
sous-évalué,ADJ
sous-exploité,ADJ
sous-exposé,ADJ
sous-faitage,NOUN
sous-faite,NOUN
sous-financé,ADJ
sous-informé,ADJ
sous-investi,ADJ
sous-loué,ADJ
sous-maitre,NOUN
sous-payé,ADJ
sous-rémunéré,ADJ
sous-stade,NOUN
sous-tendu,ADJ
sous-titré,ADJ
sous-traité,ADJ
sous-utilisé,ADJ
souscrit,ADJ
soustrait,ADJ
soutaché,ADJ
soutasse,NOUN
soutenu,ADJ
soutiré,ADJ
soutra,NOUN
souvenu,ADJ
soviétisé,ADJ
spammé,ADJ
sparringpartner,NOUN
spathifié,ADJ
spatialisé,ADJ
spatiotemporel,ADJ
speakeur,NOUN
spécialisé,ADJ
spécifié,ADJ
spéculos,NOUN
speedé,ADJ
spermacéti,NOUN
sphacélé,ADJ
spinabifida,NOUN
spinaventosa,NOUN
spiritualisé,ADJ
spitté,ADJ
splitté,ADJ
spoileur,NOUN
spolié,ADJ
sponsorisé,ADJ
squatté,ADJ
squattérisé,ADJ
squeezé,ADJ
squirre,NOUN
squirreux,ADJ
stabilisé,ADJ
staffé,ADJ
stalinisé,ADJ
standardisé,ADJ
standby,ADJ
standby,NOUN
standup,NOUN
star-système,NOUN
starifié,ADJ
starisé,ADJ
startingblock,NOUN
startinggate,NOUN
staté,ADJ
statué,ADJ
statufié,ADJ
statuquo,NOUN
staturopondéral,ADJ
status,NOUN
stayeur,NOUN
steenbok,NOUN
steeplechase,NOUN
sténographié,ADJ
sténotypé,ADJ
steppeur,NOUN
stéré,ADJ
stéréotypé,ADJ
stérilisé,ADJ
sternocléidomastoïdien,ADJ
stigmatisé,ADJ
stimulé,ADJ
stipendié,ADJ
stipulé,ADJ
stockcar,NOUN
stocké,ADJ
stoppé,ADJ
storyboard,NOUN
stoupa,NOUN
strangulé,ADJ
stras,NOUN
stratifié,ADJ
stressé,ADJ
stridulé,ADJ
strié,ADJ
strippé,ADJ
strippoker,NOUN
striptease,NOUN
stripteaseur,NOUN
striqué,ADJ
structuré,ADJ
studbook,NOUN
stupéfait,ADJ
stupéfié,ADJ
stuqué,ADJ
stylé,ADJ
stylisé,ADJ
subdélégué,ADJ
subdivisé,ADJ
subduit,ADJ
subi,ADJ
subjectivé,ADJ
subjectivisé,ADJ
subjugué,ADJ
sublimé,ADJ
submergé,ADJ
subodoré,ADJ
suborné,ADJ
subsidié,ADJ
substanté,ADJ
substantivé,ADJ
substitué,ADJ
subsumé,ADJ
subtilisé,ADJ
subventionné,ADJ
subverti,ADJ
sucé,ADJ
suçoté,ADJ
sucré,ADJ
sué,ADJ
suffixé,ADJ
suffoqué,ADJ
suggéré,ADJ
suggestionné,ADJ
suifé,ADJ
suiffé,ADJ
suinté,ADJ
sulfaté,ADJ
sulfité,ADJ
sulfoné,ADJ
sulfuré,ADJ
superfini,ADJ
supergéant,NOUN
superhéros,NOUN
superjet,NOUN
superléger,ADJ
superléger,NOUN
superlourd,ADJ
superlourd,NOUN
superposé,ADJ
supervisé,ADJ
superwelter,NOUN
supplanté,ADJ
suppléé,ADJ
supplémenté,ADJ
supplié,ADJ
supporté,ADJ
supposé,ADJ
supprimé,ADJ
supputé,ADJ
suradministré,ADJ
surajouté,ADJ
suralimenté,ADJ
surarmé,ADJ
surbaissé,ADJ
surbouché,ADJ
surbrodé,ADJ
surcadencé,ADJ
surchargé,ADJ
surchauffé,ADJ
surclassé,ADJ
surcompensé,ADJ
surcomprimé,ADJ
surconsommé,ADJ
surconstance,NOUN
surcontré,ADJ
surcoté,ADJ
surcout,NOUN
surcreusé,ADJ
surcroit,NOUN
surdéterminé,ADJ
surdimensionné,ADJ
surdimutité,NOUN
surdoré,ADJ
surdosé,ADJ
surédifié,ADJ
surélevé,ADJ
surement,ADV
surendetté,ADJ
surentrainé,ADJ
surentraîné,ADJ
surentrainement,NOUN
surentrainer,VERB
suréquipé,ADJ
surestimé,ADJ
sureté,NOUN
surévalué,ADJ
surexcité,ADJ
surexploité,ADJ
surexposé,ADJ
surexprimé,ADJ
surfacé,ADJ
surfacturé,ADJ
surfilé,ADJ
surfleuri,ADJ
surfrappé,ADJ
surglacé,ADJ
surgreffé,ADJ
surhaussé,ADJ
surimposé,ADJ
surimpressionné,ADJ
suriné,ADJ
surinfecté,ADJ
surinterprété,ADJ
surinvesti,ADJ
surjalé,ADJ
surjeté,ADJ
surjoué,ADJ
surlié,ADJ
surligné,ADJ
surloué,ADJ
surmédiatisé,ADJ
surmédicalisé,ADJ
surmené,ADJ
surmonté,ADJ
surmoulé,ADJ
surnommé,ADJ
surnoté,ADJ
suroit,NOUN
suroxydé,ADJ
surpassé,ADJ
surpayé,ADJ
surpiqué,ADJ
surpiqure,NOUN
surplombé,ADJ
surpris,ADJ
surproduit,ADJ
surprotégé,ADJ
surréférencé,ADJ
sursaturé,ADJ
sursemé,ADJ
sursoir,VERB
sursollicité,ADJ
sursoufflé,ADJ
surstocké,ADJ
surtaillé,ADJ
surtaxé,ADJ
surtendu,ADJ
surtitré,ADJ
survalorisé,ADJ
surveillé,ADJ
survendu,ADJ
survenu,ADJ
survêtu,ADJ
surviré,ADJ
survolé,ADJ
survolté,ADJ
suscité,ADJ
suscrit,ADJ
susjacent,ADJ
suspecté,ADJ
suspendu,ADJ
sustenté,ADJ
susurré,ADJ
suturé,ADJ
swahéli,ADJ
swahéli,NOUN
sweateur,NOUN
sweatshirt,NOUN
syllabé,ADJ
symbolisé,ADJ
symétrisé,ADJ
synchronisé,ADJ
syncopé,ADJ
syndicalisé,ADJ
synthétisé,ADJ
syntonisé,ADJ
systématisé,ADJ
tabassé,ADJ
tabouisé,ADJ
tabulé,ADJ
taché,ADJ
tâché,ADJ
tacheté,ADJ
taclé,ADJ
taconéos,NOUN
tactilo-kinesthésique,ADJ
tagetes,NOUN
tagette,NOUN
tagué,ADJ
tailladé,ADJ
taillé,ADJ
taille-ongle,NOUN
taille-racine,NOUN
takeoff,NOUN
talé,ADJ
taliatelle,NOUN
talkiewalkie,NOUN
talkshow,NOUN
taloché,ADJ
talonné,ADJ
talqué,ADJ
tamarix,NOUN
tambouriné,ADJ
tamisé,ADJ
tamponné,ADJ
tamtam,NOUN
tancé,ADJ
tanisé,ADJ
tanné,ADJ
tannisé,ADJ
tantouse,NOUN
tapé,ADJ
tape-à-l’œil,ADJ
tapi,ADJ
tapissé,ADJ
taponné,ADJ
tapoté,ADJ
taqué,ADJ
taquiné,ADJ
tarabiscoté,ADJ
tarabusté,ADJ
taraudé,ADJ
targué,ADJ
tari,ADJ
tarifé,ADJ
tarifié,ADJ
tarlouse,NOUN
tartiné,ADJ
tasé,ADJ
tassé,ADJ
tastevin,NOUN
tâté,ADJ
tatoué,ADJ
taupé,ADJ
tavaïole,NOUN
tavelé,ADJ
taxé,ADJ
taylorisé,ADJ
tchadisé,ADJ
tchintchin,INTJ
tchipé,ADJ
teaseur,NOUN
technicisé,ADJ
technicocommercial,ADJ
technicocommercial,NOUN
technicolégal,ADJ
technisé,ADJ
technocratisé,ADJ
teenageur,NOUN
teeshirt,NOUN
teillé,ADJ
teinté,ADJ
tek,NOUN
téléchargé,ADJ
télécommandé,ADJ
télécopié,ADJ
télédéclaré,ADJ
télédiffusé,ADJ
téléenseignement,NOUN
téléévangélisme,NOUN
téléévangéliste,NOUN
téléférage,NOUN
téléférique,ADJ
téléférique,NOUN
télégraphié,ADJ
téléguidé,ADJ
télémarkéting,NOUN
télémétré,ADJ
téléopéré,ADJ
téléphoné,ADJ
téléporté,ADJ
téléréalité,NOUN
télescopé,ADJ
