LEMMA,POS
plussoyé,ADJ
pochardé,ADJ
poché,ADJ
pochetronné,ADJ
podcasté,ADJ
podzolisé,ADJ
poêlé,ADJ
poétisé,ADJ
pogné,ADJ
pogrome,NOUN
poignardé,ADJ
poilé,ADJ
poinçonné,ADJ
pointé,ADJ
poissé,ADJ
poivré,ADJ
poivroté,ADJ
polarisé,ADJ
poldérisé,ADJ
poli,ADJ
policé,ADJ
politisé,ADJ
pollinisé,ADJ
pollué,ADJ
polycopié,ADJ
polymérisé,ADJ
pommadé,ADJ
pommelé,ADJ
pompé,ADJ
pomponné,ADJ
poncé,ADJ
ponch,NOUN
ponctionné,ADJ
ponctué,ADJ
poncture,NOUN
pondéré,ADJ
pondu,ADJ
pont-l’évêque,NOUN
ponté,ADJ
pontillé,ADJ
popcorn,NOUN
popularisé,ADJ
porphyrisé,ADJ
porté,ADJ
porte-aéronef,NOUN
porte-allumette,NOUN
porte-avion,NOUN
porte-bagage,NOUN
porte-balai,NOUN
porte-barge,NOUN
porte-billet,NOUN
porte-bouteille,NOUN
porte-carte,NOUN
porte-cigare,NOUN
porte-cigarette,NOUN
porte-conteneur,NOUN
porte-document,NOUN
porte-étrier,NOUN
porte-hélicoptère,NOUN
porte-jarretelle,NOUN
porte-revue,NOUN
porteclé,NOUN
portefolio,NOUN
portefort,NOUN
portemonnaie,NOUN
portraituré,ADJ
posé,ADJ
positionné,ADJ
positivé,ADJ
postabortum,NOUN
postdaté,ADJ
posté,ADJ
postfacé,ADJ
postpartum,NOUN
postposé,ADJ
postscriptum,NOUN
postsynchronisé,ADJ
postulé,ADJ
potassé,ADJ
potentialisé,ADJ
potpourri,NOUN
poucepied,NOUN
pouding,NOUN
poudré,ADJ
poudroyé,ADJ
pourfendu,ADJ
pourléché,ADJ
pourpensé,ADJ
pourpré,ADJ
pourri,ADJ
poursoi,NOUN
poursuivi,ADJ
pourvu,ADJ
poussa,NOUN
poussé,ADJ
pousse-caillou,NOUN
poussepousse,NOUN
poutsé,ADJ
pracrit,NOUN
pratiqué,ADJ
préacheté,ADJ
préaffranchi,ADJ
préavisé,ADJ
précarisé,ADJ
précausal,ADJ
précausalité,NOUN
précautionné,ADJ
précédé,ADJ
préchargé,ADJ
préchauffé,ADJ
prêché,ADJ
prêchiprêcha,NOUN
précisé,ADJ
précommandé,ADJ
précomposé,ADJ
précompté,ADJ
préconcept,NOUN
préconceptuel,ADJ
préconfiguré,ADJ
préconisé,ADJ
prédéfini,ADJ
prédestiné,ADJ
prédéterminé,ADJ
prédiqué,ADJ
prédisposé,ADJ
prédit,ADJ
préempté,ADJ
préétabli,ADJ
préfacé,ADJ
préféré,ADJ
préfiguré,ADJ
préfinancé,ADJ
préfixé,ADJ
préformé,ADJ
préinférence,NOUN
préinstallé,ADJ
prélassé,ADJ
prélavé,ADJ
prèle,NOUN
prélevé,ADJ
préliaison,NOUN
prémâché,ADJ
prémédité,ADJ
prémium,NOUN
prémium,ADJ
prémuni,ADJ
prénommé,ADJ
préoccupé,ADJ
préopération,NOUN
préparé,ADJ
prépayé,ADJ
prépositionné,ADJ
préréglé,ADJ
prérempli,ADJ
présagé,ADJ
prescrit,ADJ
présélectionné,ADJ
présenté,ADJ
préservé,ADJ
présidé,ADJ
présonorisé,ADJ
presqu’ile,NOUN
presqu’île,NOUN
pressé,ADJ
presse-agrume,NOUN
presse-fruit,NOUN
presse-papier,NOUN
pressenti,ADJ
pressuré,ADJ
pressurisé,ADJ
presté,ADJ
présumé,ADJ
présuré,ADJ
prêté,ADJ
prétendu,ADJ
prétendûment,ADV
prétérité,ADJ
prétexté,ADJ
prévalu,ADJ
prévenu,ADJ
préverbal,ADJ
préverbalement,ADV
prévisualisé,ADJ
prié,ADJ
primarisé,ADJ
primé,ADJ
primitive,NOUN
primitive,ADJ
priorisé,ADJ
pris,ADJ
prisé,ADJ
privatisé,ADJ
probé,ADJ
problématisé,ADJ
proclamé,ADJ
procrastiné,ADJ
procréé,ADJ
procuré,ADJ
prodigué,ADJ
profané,ADJ
profe,NOUN
profe,ADJ
proféré,ADJ
professé,ADJ
professionnalisé,ADJ
programmé,ADJ
prohibé,ADJ
projeté,ADJ
prolétarisé,ADJ
prolongé,ADJ
promené,ADJ
prométhium,NOUN
promotionné,ADJ
promu,ADJ
promulgué,ADJ
prôné,ADJ
pronostiqué,ADJ
propagé,ADJ
prophétisé,ADJ
proportionné,ADJ
proposé,ADJ
propulsé,ADJ
prorogé,ADJ
prosodié,ADJ
prospecté,ADJ
protège-dent,NOUN
protéiné,ADJ
protesté,ADJ
prototypé,ADJ
prouvé,ADJ
provenu,ADJ
proverbialisé,ADJ
provigné,ADJ
provisionné,ADJ
provoqué,ADJ
prud’homal,ADJ
prud’homie,NOUN
prud’homme,NOUN
prunelier,NOUN
psalmodié,ADJ
psychanalysé,ADJ
psychiatrisé,ADJ
psychologisé,ADJ
publicisé,ADJ
publié,ADJ
pucé,ADJ
puddlé,ADJ
pué,ADJ
puisé,ADJ
pulsé,ADJ
pulvérisé,ADJ
punaisé,ADJ
puni,ADJ
purgé,ADJ
purifié,ADJ
pustulé,ADJ
putréfié,ADJ
pyrogravé,ADJ
pyrole,NOUN
pyrolysé,ADJ
pyrrol,NOUN
qu’en-dira-t-on,NOUN
quadrillé,ADJ
quadruplé,ADJ
quanta,NOUN
quantifié,ADJ
quarante-et-unième,NOUN
quarante-et-unième,ADJ
quarderonné,ADJ
quarré,ADJ
quartagé,ADJ
québécisé,ADJ
quelqu’un,PRON
quelqu’une,PRON
quémandé,ADJ
querellé,ADJ
qu’est-ce,NOUN
questionné,ADJ
quêté,ADJ
quetté,ADJ
queue-d’aronde,NOUN
queues-d’aronde,NOUN
queuté,ADJ
quillé,ADJ
quincailler,NOUN
quintessencié,ADJ
quintuplé,ADJ
quipou,NOUN
quittancé,ADJ
quitté,ADJ
quocngu,NOUN
quotepart,NOUN
rabâché,ADJ
rabaissé,ADJ
rabanté,ADJ
rabiboché,ADJ
rabioté,ADJ
rabistoqué,ADJ
râblé,ADJ
rabonni,ADJ
raboté,ADJ
rabougri,ADJ
rabouté,ADJ
rabroué,ADJ
raccommodé,ADJ
raccompagné,ADJ
raccordé,ADJ
raccoutré,ADJ
raccoutumé,ADJ
raccroché,ADJ
racheté,ADJ
racialisé,ADJ
raciné,ADJ
racketté,ADJ
raclé,ADJ
racolé,ADJ
raconté,ADJ
racorni,ADJ
racrapoté,ADJ
radé,ADJ
radié,ADJ
radiné,ADJ
radiobalisé,ADJ
radiodiffusé,ADJ
radiographié,ADJ
radioguidé,ADJ
radioréveil,NOUN
radioscopé,ADJ
radiotélégraphié,ADJ
radoubé,ADJ
radouci,ADJ
raffermi,ADJ
raffiné,ADJ
raffuter,VERB
raffuté,ADJ
raffûté,ADJ
rafistolé,ADJ
raflé,ADJ
rafraîchi,ADJ
rafraichir,VERB
ragaillardi,ADJ
ragouter,VERB
ragouté,ADJ
ragoûté,ADJ
ragrafé,ADJ
ragrandi,ADJ
ragréé,ADJ
raidi,ADJ
raillé,ADJ
railroute,ADJ
rainé,ADJ
raineté,ADJ
rainuré,ADJ
raisonné,ADJ
rajeuni,ADJ
rajouté,ADJ
rajusté,ADJ
ralingué,ADJ
rallongé,ADJ
rallumé,ADJ
ramagé,ADJ
ramaillé,ADJ
ramandé,ADJ
ramarré,ADJ
ramassé,ADJ
ramasse-couvert,NOUN
ramasse-feuille,NOUN
ramasse-miette,NOUN
ramasse-pâte,NOUN
ramastiqué,ADJ
ramé,ADJ
ramendé,ADJ
ramené,ADJ
rameuté,ADJ
ramifié,ADJ
ramolli,ADJ
ramoné,ADJ
rancardé,ADJ
ranci,ADJ
rançonné,ADJ
randomisé,ADJ
rangé,ADJ
ranimé,ADJ
rapapilloté,ADJ
rapatrié,ADJ
rapatronné,ADJ
râpé,ADJ
rapetassé,ADJ
rapetissé,ADJ
rapeur,NOUN
rapiécé,ADJ
rapiéceté,ADJ
rapièceté,ADJ
rapièceter,VERB
raplati,ADJ
rapointi,ADJ
rappareillé,ADJ
rapparié,ADJ
rappé,ADJ
rappointi,ADJ
rapporté,ADJ
rappris,ADJ
rapproché,ADJ
rapproprié,ADJ
rapprovisionné,ADJ
rappuyé,ADJ
rapsode,NOUN
rapsodie,NOUN
rapsodique,ADJ
rapsodiste,NOUN
raqué,ADJ
raquettier,NOUN
raréfié,ADJ
rasé,ADJ
rase-motte,NOUN
rassasié,ADJ
rassemblé,ADJ
rasséréné,ADJ
rassoir,VERB
rassi,ADJ
rassuré,ADJ
ratatiné,ADJ
râtelé,ADJ
ratiboisé,ADJ
ratifié,ADJ
ratiné,ADJ
rationalisé,ADJ
rationné,ADJ
ratissé,ADJ
ratonné,ADJ
rattaché,ADJ
rattrapé,ADJ
raturé,ADJ
raugmenté,ADJ
ravagé,ADJ
ravalé,ADJ
ravaudé,ADJ
ravi,ADJ
ravigoté,ADJ
ravili,ADJ
raviné,ADJ
ravisé,ADJ
ravitaillé,ADJ
ravivé,ADJ
rayé,ADJ
rayonné,ADJ
razzié,ADJ
réabonné,ADJ
réabordé,ADJ
réabsorbé,ADJ
réacclimaté,ADJ
réaccoutumé,ADJ
réacheminé,ADJ
réactivé,ADJ
réactualisé,ADJ
réadapté,ADJ
réadmis,ADJ
réaffecté,ADJ
réaffirmé,ADJ
réaffuter,VERB
réaffuté,ADJ
réaffûté,ADJ
réagencé,ADJ
réajusté,ADJ
réalésé,ADJ
réaligné,ADJ
réalimenté,ADJ
réalisé,ADJ
réalloué,ADJ
réalpolitique,NOUN
réaménagé,ADJ
réamorcé,ADJ
réanalysé,ADJ
réanimé,ADJ
réapparu,ADJ
réapparaitre,VERB
réappliqué,ADJ
réappris,ADJ
réapproprié,ADJ
réapprovisionné,ADJ
réargenté,ADJ
réarmé,ADJ
réarrangé,ADJ
réassemblé,ADJ
réassigné,ADJ
réassorti,ADJ
réassumé,ADJ
réassuré,ADJ
réatterri,ADJ
réattribué,ADJ
réaugmenté,ADJ
réaxé,ADJ
rebandé,ADJ
rebaptisé,ADJ
rebasculé,ADJ
rebâti,ADJ
rebattu,ADJ
rebecté,ADJ
rebellé,ADJ
rebiffé,ADJ
reblanchi,ADJ
rebloqué,ADJ
rebobiné,ADJ
reboisé,ADJ
rebondi,ADJ
reboosté,ADJ
rebordé,ADJ
rebouché,ADJ
rebouclé,ADJ
rebouté,ADJ
reboutonné,ADJ
rebraguetté,ADJ
rebranché,ADJ
rebrodé,ADJ
rebroussé,ADJ
rebruler,VERB
rebu,ADJ
rebuté,ADJ
recâblé,ADJ
recaché,ADJ
recacheté,ADJ
recadré,ADJ
recalcifié,ADJ
recalculé,ADJ
recalé,ADJ
recalibré,ADJ
recapitalisé,ADJ
récapitulé,ADJ
recapturé,ADJ
recardé,ADJ
recarrelé,ADJ
recasé,ADJ
recédé,ADJ
recelé,ADJ
recélé,ADJ
recéler,VERB
recensé,ADJ
recentré,ADJ
recepé,ADJ
recépé,ADJ
réceptionné,ADJ
recerclé,ADJ
rechampi,ADJ
réchampi,ADJ
rechangé,ADJ
rechanté,ADJ
rechapé,ADJ
rechargé,ADJ
rechassé,ADJ
réchauffé,ADJ
rechaussé,ADJ
recherché,ADJ
rechristianisé,ADJ
réciproqué,ADJ
récité,ADJ
réclamé,ADJ
reclapé,ADJ
reclassé,ADJ
recloué,ADJ
recodé,ADJ
recoiffé,ADJ
récolé,ADJ
recollé,ADJ
recolonisé,ADJ
recoloré,ADJ
récolté,ADJ
recombiné,ADJ
recommencé,ADJ
récompensé,ADJ
recompilé,ADJ
recomplété,ADJ
recomposé,ADJ
recompressé,ADJ
recompté,ADJ
reconcentré,ADJ
réconcilié,ADJ
recondamné,ADJ
reconditionné,ADJ
reconduit,ADJ
reconfiguré,ADJ
reconfiné,ADJ
reconfirmé,ADJ
réconforté,ADJ
recongelé,ADJ
reconnecté,ADJ
reconnu,ADJ
reconquis,ADJ
reconsidéré,ADJ
reconsolidé,ADJ
reconstitué,ADJ
reconstruit,ADJ
recontacté,ADJ
recontaminé,ADJ
recontextualisé,ADJ
recontracté,ADJ
recontrôlé,ADJ
reconverti,ADJ
reconvoqué,ADJ
recopié,ADJ
recoquillé,ADJ
recordé,ADJ
recorrigé,ADJ
recouché,ADJ
recoupé,ADJ
recouponné,ADJ
recourbé,ADJ
recouru,ADJ
recousu,ADJ
recouvert,ADJ
recouvré,ADJ
recraché,ADJ
recréé,ADJ
récréé,ADJ
recrépi,ADJ
recreusé,ADJ
récrié,ADJ
recristallisé,ADJ
récrit,ADJ
recroisé,ADJ
recroquevillé,ADJ
recroitre,VERB
recruté,ADJ
rectifié,ADJ
reçu,ADJ
recueilli,ADJ
recuit,ADJ
reculé,ADJ
reculotté,ADJ
récupéré,ADJ
récuré,ADJ
récusé,ADJ
recyclé,ADJ
redéclaré,ADJ
redécollé,ADJ
redécoré,ADJ
redécoupé,ADJ
redécouvert,ADJ
redéfait,ADJ
redéfini,ADJ
redemandé,ADJ
redémarré,ADJ
redémoli,ADJ
redémontré,ADJ
redéployé,ADJ
redéposé,ADJ
redescendu,ADJ
redessiné,ADJ
redéveloppé,ADJ
redevenu,ADJ
rediffusé,ADJ
rédigé,ADJ
rédimé,ADJ
redimensionné,ADJ
redirigé,ADJ
rediscuté,ADJ
redisposé,ADJ
redissout,ADJ
redistribué,ADJ
redit,ADJ
redivinisé,ADJ
redivisé,ADJ
redonné,ADJ
redoré,ADJ
redoublé,ADJ
redouté,ADJ
redressé,ADJ
redu,ADJ
redynamisé,ADJ
rééchelonné,ADJ
réécouté,ADJ
réécrit,ADJ
réédifié,ADJ
réédité,ADJ
rééduqué,ADJ
réélu,ADJ
réembauché,ADJ
réémis,ADJ
réemménagé,ADJ
réemployé,ADJ
réemprunté,ADJ
réenchanté,ADJ
réenclenché,ADJ
réenfourché,ADJ
réengagé,ADJ
réengendré,ADJ
réenregistré,ADJ
réensauvagé,ADJ
réensemencé,ADJ
réentendu,ADJ
réépousé,ADJ
rééprouvé,ADJ
rééquilibration,NOUN
rééquilibré,ADJ
rééquipé,ADJ
réescompté,ADJ
réessayé,ADJ
réétalonné,ADJ
réétudié,ADJ
réévalué,ADJ
réexaminé,ADJ
réexpédié,ADJ
réexpliqué,ADJ
réexporté,ADJ
refabriqué,ADJ
refaçonné,ADJ
refacturé,ADJ
refait,ADJ
réfectionné,ADJ
refendu,ADJ
référencé,ADJ
refermé,ADJ
reficelé,ADJ
refilé,ADJ
refinancé,ADJ
refixé,ADJ
réfléchi,ADJ
reflété,ADJ
refleuri,ADJ
refondé,ADJ
refondu,ADJ
reforesté,ADJ
reforgé,ADJ
reformaté,ADJ
reformé,ADJ
réformé,ADJ
reformulé,ADJ
refouillé,ADJ
refourgué,ADJ
refourré,ADJ
refoutu,ADJ
réfracté,ADJ
refranchi,ADJ
refrappé,ADJ
refréné,ADJ
réfréné,ADJ
réfrigéré,ADJ
refrisé,ADJ
refroidi,ADJ
refusé,ADJ
réfuté,ADJ
regagné,ADJ
régalé,ADJ
regardé,ADJ
regarni,ADJ
regazonné,ADJ
regelé,ADJ
régénéré,ADJ
régenté,ADJ
régi,ADJ
regimbé,ADJ
régionalisé,ADJ
réglé,ADJ
réglementé,ADJ
règlementer,VERB
règlementé,ADJ
regonflé,ADJ
regratté,ADJ
regréé,ADJ
regreffé,ADJ
regretté,ADJ
regrimpé,ADJ
regroupé,ADJ
régularisé,ADJ
régulé,ADJ
régurgité,ADJ
réhabilité,ADJ
réhabitué,ADJ
rehaussé,ADJ
réhumanisé,ADJ
réhydraté,ADJ
réifié,ADJ
réimperméabilisé,ADJ
réimplanté,ADJ
réimplémenté,ADJ
réimporté,ADJ
réimposé,ADJ
réimprimé,ADJ
réimputé,ADJ
réincarcéré,ADJ
réincarné,ADJ
réincorporé,ADJ
réincrudé,ADJ
réindustrialisé,ADJ
réinfecté,ADJ
réinformé,ADJ
réinitialisé,ADJ
réinjecté,ADJ
réinscrit,ADJ
réinséré,ADJ
réinstallé,ADJ
réinstauré,ADJ
réinstitué,ADJ
réintégré,ADJ
réinterprété,ADJ
réinterrogé,ADJ
réintroduit,ADJ
réinventé,ADJ
réinvesti,ADJ
réinvité,ADJ
réislamisé,ADJ
réitéré,ADJ
rejeté,ADJ
rejoint,ADJ
rejointoyé,ADJ
rejoué,ADJ
réjoui,ADJ
rejugé,ADJ
relacé,ADJ
relâché,ADJ
relais,NOUN
relaissé,ADJ
relancé,ADJ
rélargi,ADJ
relargué,ADJ
relaté,ADJ
relationné,ADJ
relativisé,ADJ
relavé,ADJ
relayé,ADJ
relégiféré,ADJ
relégitimé,ADJ
relégué,ADJ
relié,ADJ
relocalisé,ADJ
relogé,ADJ
relooké,ADJ
reloué,ADJ
relu,ADJ
reluqué,ADJ
remâché,ADJ
remaillé,ADJ
remangé,ADJ
remanié,ADJ
remaquillé,ADJ
remarié,ADJ
remarqué,ADJ
remartelé,ADJ
remastérisé,ADJ
remastiqué,ADJ
remballé,ADJ
rembarqué,ADJ
rembarré,ADJ
rembauché,ADJ
rembiné,ADJ
remblavé,ADJ
remblayé,ADJ
rembobiné,ADJ
remboiter,VERB
remboité,ADJ
remboîté,ADJ
rembougé,ADJ
rembourré,ADJ
remboursé,ADJ
rembruni,ADJ
rembuché,ADJ
remélangé,ADJ
remembré,ADJ
remémoré,ADJ
remercié,ADJ
remesuré,ADJ
remeublé,ADJ
remilitarisé,ADJ
remis,ADJ
remisé,ADJ
remixé,ADJ
remmaillé,ADJ
remmailloté,ADJ
remmanché,ADJ
remmené,ADJ
remobilisé,ADJ
remodelé,ADJ
remonté,ADJ
remontré,ADJ
remordu,ADJ
remorqué,ADJ
remotivé,ADJ
remouché,ADJ
remouillé,ADJ
remoulu,ADJ
rempaillé,ADJ
rempaqueté,ADJ
remparé,ADJ
rempiété,ADJ
rempilé,ADJ
remplacé,ADJ
rempli,ADJ
remplié,ADJ
remployé,ADJ
remplumé,ADJ
rempoché,ADJ
rempoissonné,ADJ
remporté,ADJ
rempoté,ADJ
remprunté,ADJ
remué,ADJ
remue-méninge,NOUN
rémunéré,ADJ
remusclé,ADJ
renationalisé,ADJ
rencaissé,ADJ
rencardé,ADJ
renchainer,VERB
renchainé,ADJ
renchaîné,ADJ
renchéri,ADJ
rencogné,ADJ
rencontré,ADJ
rendormi,ADJ
rendossé,ADJ
rené,ADJ
renégocié,ADJ
renfaiter,VERB
renfaité,ADJ
renfaîté,ADJ
renfilé,ADJ
renflammé,ADJ
renflé,ADJ
renfloué,ADJ
renfoncé,ADJ
renforcé,ADJ
renformi,ADJ
renfourché,ADJ
renfrogné,ADJ
rengainé,ADJ
rengorgé,ADJ
rengraissé,ADJ
rengrené,ADJ
rengréné,ADJ
renié,ADJ
reniflé,ADJ
renommé,ADJ
renoncé,ADJ
renoué,ADJ
renouvelé,ADJ
renouvèlement,NOUN
rénové,ADJ
renquillé,ADJ
renseigné,ADJ
rentabilisé,ADJ
rentamé,ADJ
renté,ADJ
rentoilé,ADJ
rentrayé,ADJ
rentré,ADJ
rentrouvert,ADJ
renuméroté,ADJ
renveloppé,ADJ
renvenimé,ADJ
renvergé,ADJ
renversé,ADJ
renvidé,ADJ
renvié,ADJ
réoccupé,ADJ
réopéré,ADJ
réorchestré,ADJ
réordonnancé,ADJ
réordonné,ADJ
réorganisé,ADJ
réorienté,ADJ
réoxygéné,ADJ
répandu,ADJ
reparamétré,ADJ
reparcouri,ADJ
réparé,ADJ
reparlé,ADJ
repartagé,ADJ
reparti,ADJ
réparti,ADJ
répartie,NOUN
reparu,ADJ
reparaitre,VERB
repassé,ADJ
repatiné,ADJ
repavé,ADJ
repayé,ADJ
repêché,ADJ
repeigné,ADJ
repeint,ADJ
rependu,ADJ
repensé,ADJ
repercé,ADJ
répercuté,ADJ
reperdu,ADJ
repéré,ADJ
répertorié,ADJ
repesé,ADJ
répété,ADJ
repétri,ADJ
repeuplé,ADJ
repincé,ADJ
repiqué,ADJ
replacé,ADJ
replanté,ADJ
replâtré,ADJ
replié,ADJ
répliqué,ADJ
replissé,ADJ
replongé,ADJ
reployé,ADJ
repointé,ADJ
repoli,ADJ
repolymérisé,ADJ
reponctué,ADJ
répondu,ADJ
reporté,ADJ
reposé,ADJ
repositionné,ADJ
reposté,ADJ
repoudré,ADJ
repoussé,ADJ
reprécisé,ADJ
représenté,ADJ
réprimandé,ADJ
réprimé,ADJ
reprisé,ADJ
reproché,ADJ
reproduit,ADJ
reprogrammé,ADJ
reprographié,ADJ
reproposé,ADJ
reprouvé,ADJ
repu,ADJ
républicanisé,ADJ
republié,ADJ
répudié,ADJ
repaitre,VERB
répugné,ADJ
réputé,ADJ
requalifié,ADJ
requestionné,ADJ
réquiem,NOUN
requinqué,ADJ
requis,ADJ
réquisitionné,ADJ
requitté,ADJ
resalé,ADJ
resali,ADJ
resalué,ADJ
rescindé,ADJ
rescolarisé,ADJ
resemé,ADJ
réséqué,ADJ
reséquencé,ADJ
réservé,ADJ
résilié,ADJ
résiné,ADJ
résinifié,ADJ
resitué,ADJ
resocialisé,ADJ
resolidifié,ADJ
résolu,ADJ
résonant,ADJ
résorbé,ADJ
respectabilisé,ADJ
respecté,ADJ
respiré,ADJ
respiritualisé,ADJ
responsabilisé,ADJ
resquillé,ADJ
ressaigné,ADJ
ressaisi,ADJ
ressassé,ADJ
ressauté,ADJ
ressayé,ADJ
ressemé,ADJ
ressemelé,ADJ
resserré,ADJ
resservi,ADJ
ressorti,ADJ
ressoudé,ADJ
ressourcé,ADJ
ressouvenu,ADJ
ressué,ADJ
ressuyé,ADJ
restabilisé,ADJ
restau,NOUN
restauré,ADJ
resté,ADJ
restitué,ADJ
restocké,ADJ
restreint,ADJ
restructuré,ADJ
résultante,NOUN
résultante,ADJ
résulté,ADJ
resynchronisé,ADJ
rétabli,ADJ
retaillé,ADJ
rétamé,ADJ
retapé,ADJ
retapissé,ADJ
retâté,ADJ
reteint,ADJ
retendu,ADJ
retenté,ADJ
retenu,ADJ
retercé,ADJ
retersé,ADJ
retesté,ADJ
réticulé,ADJ
rétien,NOUN
rétien,ADJ
rétique,NOUN
rétique,ADJ
retiré,ADJ
retissé,ADJ
réto-roman,NOUN
réto-roman,ADJ
retombé,ADJ
retondu,ADJ
retoqué,ADJ
retordu,ADJ
rétorqué,ADJ
retouché,ADJ
retourné,ADJ
retracé,ADJ
rétracté,ADJ
retraduit,ADJ
retranché,ADJ
retranscrit,ADJ
retransféré,ADJ
retransformé,ADJ
retransmis,ADJ
retravaillé,ADJ
retraversé,ADJ
rétréci,ADJ
retrempé,ADJ
rétribué,ADJ
retricoté,ADJ
rétrocédé,ADJ
rétrogradé,ADJ
retroussé,ADJ
retrouvé,ADJ
retubé,ADJ
retweeté,ADJ
réuni,ADJ
réunifié,ADJ
réusiné,ADJ
réussi,ADJ
réutilisé,ADJ
revacciné,ADJ
revalidé,ADJ
revalorisé,ADJ
revalu,ADJ
revanché,ADJ
revascularisé,ADJ
rêvé,ADJ
revécu,ADJ
réveillé,ADJ
révélé,ADJ
revendiqué,ADJ
revendu,ADJ
revenu,ADJ
réverbéré,ADJ
reverdi,ADJ
révéré,ADJ
revérifié,ADJ
reverni,ADJ
reverrouillé,ADJ
reversé,ADJ
revêtu,ADJ
revigoré,ADJ
révisé,ADJ
revisionné,ADJ
revisité,ADJ
revissé,ADJ
revitalisé,ADJ
revivifié,ADJ
revolé,ADJ
révolutionné,ADJ
revolvérisé,ADJ
révolvériser,VERB
révolvérisé,ADJ
révolving,ADJ
revomi,ADJ
revoté,ADJ
revoulu,ADJ
revu,ADJ
révulsé,ADJ
rewrité,ADJ
rewriteur,NOUN
rhabillé,ADJ
rhumé,ADJ
riblé,ADJ
ridé,ADJ
ridiculisé,ADJ
riffaudé,ADJ
riflé,ADJ
rigidifié,ADJ
rimé,ADJ
rincé,ADJ
rince-doigt,NOUN
ringardé,ADJ
ringardisé,ADJ
ripé,ADJ
ripoliné,ADJ
riposté,ADJ
risqué,ADJ
risquetout,NOUN
rissolé,ADJ
ristourné,ADJ
ritualisé,ADJ
rivé,ADJ
riveté,ADJ
robé,ADJ
robotisé,ADJ
rock’n’roll,NOUN
rodé,ADJ
roesti,NOUN
rogné,ADJ
roidi,ADJ
romancé,ADJ
romanisé,ADJ
romantisé,ADJ
romsteck,NOUN
rondi,ADJ
rondpoint,NOUN
ronéoté,ADJ
ronéotypé,ADJ
ronflagué,ADJ
rongé,ADJ
rosi,ADJ
rossé,ADJ
roucoulé,ADJ
rouflé,ADJ
rougi,ADJ
roui,ADJ
rouillé,ADJ
roulé,ADJ
rouloter,VERB
rouloté,ADJ
roulotté,ADJ
rousserole,NOUN
roussi,ADJ
rousti,ADJ
routé,ADJ
rouvert,ADJ
rubané,ADJ
rubéfié,ADJ
rudenté,ADJ
rudoyé,ADJ
rué,ADJ
rufian,NOUN
rugi,ADJ
ruilé,ADJ
ruiné,ADJ
ruine-babine,NOUN
ruissèlement,NOUN
ruminé,ADJ
ruralisé,ADJ
russifié,ADJ
russisé,ADJ
rustiqué,ADJ
ruter,VERB
rythmé,ADJ
s’,PRON
sablé,ADJ
sablonné,ADJ
sabordé,ADJ
saboté,ADJ
saboulé,ADJ
sabré,ADJ
sacagné,ADJ
saccadé,ADJ
saccagé,ADJ
saccharifié,ADJ
sacqué,ADJ
sacralisé,ADJ
saducéen,NOUN
saducéen,ADJ
safrané,ADJ
sagefemme,NOUN
saietté,ADJ
saigné,ADJ
saisi,ADJ
sali,ADJ
salifié,ADJ
saligoté,ADJ
salinisé,ADJ
salopé,ADJ
salpêtré,ADJ
salué,ADJ
sampleur,NOUN
sanctuarisé,ADJ
sanglé,ADJ
sans-papier,NOUN
sanscrit,NOUN
sanscrit,ADJ
sanscritisme,NOUN
sanscritiste,NOUN
santonné,ADJ
saoulé,ADJ
sapé,ADJ
saponifié,ADJ
saqué,ADJ
sarclé,ADJ
sarté,ADJ
sassé,ADJ
satané,ADJ
satanisé,ADJ
satellisé,ADJ
satiné,ADJ
satirisé,ADJ
satisfait,ADJ
satisfécit,NOUN
satonné,ADJ
saturé,ADJ
saucé,ADJ
saucissonné,ADJ
saumuré,ADJ
saupoudré,ADJ
sauré,ADJ
sauri,ADJ
saute-mine,NOUN
sauvegardé,ADJ
savaté,ADJ
savonné,ADJ
savouré,ADJ
scalpé,ADJ
scandé,ADJ
scanné,ADJ
scannérisé,ADJ
scanneur,NOUN
scarifié,ADJ
scénarisé,ADJ
schématisé,ADJ
schlitté,ADJ
schtroumpfé,ADJ
scié,ADJ
scindé,ADJ
sciotté,ADJ
sclérifié,ADJ
sclérosé,ADJ
scolarisé,ADJ
scoliaste,NOUN
scooteur,NOUN
scorifié,ADJ
scotché,ADJ
scotomisé,ADJ
scrapeur,NOUN
scratché,ADJ
scribouillé,ADJ
scripté,ADJ
scruté,ADJ
sculpté,ADJ
sebka,NOUN
séché,ADJ
sèche-cheveu,NOUN
sèche-main,NOUN
secondé,ADJ
secoué,ADJ
secouru,ADJ
secrété,ADJ
sécrété,ADJ
sectionné,ADJ
sectorisé,ADJ
sécularisé,ADJ
sécurisé,ADJ
sédaté,ADJ
sédentarisé,ADJ
sédimenté,ADJ
séduit,ADJ
segmenté,ADJ
ségrégé,ADJ
ségrégué,ADJ
sélecté,ADJ
sélectionné,ADJ
sellé,ADJ
semé,ADJ
semi-interne,ADJ
semoncé,ADJ
sénégalisé,ADJ
sénestre,NOUN
sénestre,ADJ
sénestré,ADJ
sénior,NOUN
sénior,ADJ
séniorita,NOUN
sens,NOUN
sensibilisé,ADJ
sensori-moteur,ADJ
senti,ADJ
sentiente,NOUN
sentiente,ADJ
séparé,ADJ
septuplé,ADJ
séquencé,ADJ
sérancé,ADJ
serfoui,ADJ
sérialisé,ADJ
sérié,ADJ
